color,0,1,2,3,4,5,6,7,8,9
26,1.0025346,-0.59850484,-0.18438846,1.7802609,-0.43814832,0.7292941,-0.59866375,-0.7238438,0.90563095,-0.100418985
26,1.2930163,-0.23937477,-0.4707632,0.9937795,-0.3601783,1.0075691,-0.16958559,-0.81552154,0.70943844,-0.23471291
26,1.0278797,-0.26228762,-0.6066744,1.6244634,-0.68941796,0.68851304,-0.325245,-0.9325654,0.43882945,0.06509006
26,0.78740835,-1.1457502,-0.13543798,0.39081877,-0.18907857,2.030504,0.58071554,-0.24151859,0.6436551,0.5196165
26,1.3164389,-0.49351066,-0.75717425,1.3830614,-0.16675085,1.1038309,-0.45190188,-0.28935248,1.0923406,0.11846791
26,0.89337623,-1.034259,-0.89809185,0.664119,-0.62938935,1.5385547,-0.29348254,0.015022321,0.07507703,0.08089273
26,0.8345021,-0.017092383,-0.8036305,1.6184529,-1.0690367,1.0435722,-0.3322021,-0.6651487,-0.11831018,0.24601994
26,0.18000379,-0.6751442,-0.93979836,0.5663913,-0.1226008,1.7948624,0.27322695,-0.16215508,0.5883771,0.77747685
26,0.49254277,-0.39213386,-0.663681,1.0110421,-0.21023466,1.8683932,1.4523288,-0.3427962,0.46465367,0.6525582
26,0.359898,-0.6994448,-0.49330455,0.93967354,0.06801664,1.860076,0.528164,-0.64757806,0.37529054,1.2252322
26,0.20990969,-0.47674063,0.23363143,1.5380859,-1.1771562,1.0078589,-0.33517748,-0.33933038,0.10986975,-0.35872766
26,0.62154436,-0.28632632,-0.458049,2.0729387,-0.6245107,1.260405,-0.68142366,-0.6314689,-0.1475817,0.11189155
26,0.5397839,-0.39393044,-0.13668871,0.31955254,0.30085847,2.0412657,-0.70798934,-0.26588506,1.149421,0.5568647
26,0.5475518,-0.501584,-0.9978942,0.48043832,-0.31995767,1.2190924,0.68366194,-0.26978508,0.6694161,0.5061993
26,1.0103774,-0.5536896,-0.4620467,0.8738392,-0.481453,1.2026027,-0.79711044,-0.20614024,0.914885,0.5059695
26,1.2290417,-0.27374545,-0.7173402,0.7909426,-0.60844857,1.2158393,-0.13244957,-0.43670034,0.008722964,0.4602181
26,1.2901379,-0.46058622,-0.20565243,1.3443625,-0.20670237,1.397718,-0.4332478,-0.46077758,0.5004677,0.703293
27,-1.367148,0.19848761,-0.09778771,-0.18098524,-0.80579317,1.067281,2.022704,-0.9632309,1.0254779,-0.34335062
27,-1.3248957,0.7752343,0.2054039,-0.1274678,0.031978365,1.7183951,1.8757279,-1.0797331,1.2538795,-0.8363538
27,-0.8700515,0.38477325,0.31267586,0.10489447,0.25351176,1.6536924,2.1731215,-1.5369848,1.6042036,-0.18354423
27,-0.5278739,0.8889428,0.3595021,-0.8961095,0.36666104,1.7544119,1.4407334,-0.8201548,1.8876457,-0.2650288
27,-0.7546725,0.124029875,-0.12502337,0.077200465,0.18613352,1.6410867,1.1296864,-0.6160091,0.892429,0.2729919
27,-1.461879,-0.7606455,0.3403546,-0.6348424,-0.27029783,1.5936271,1.7801638,-1.1422572,1.631997,-0.7045521
27,-0.45166388,-0.10722538,0.1387042,-0.11894971,0.16456145,1.7158564,1.468115,-1.1464769,0.8920476,-0.28302917
27,-0.5471772,0.18565473,0.27887195,0.27524278,0.5628036,1.3260875,1.7217807,-1.6166916,1.9423748,-0.32548878
27,-0.64507866,-0.05633357,-0.17442904,-0.8554014,0.86984026,2.136841,1.2406492,-1.0095679,1.6076221,-0.21628207
27,-1.931935,-0.1034462,-0.43966353,-0.63221115,-0.10491383,2.3501315,1.3653241,-1.0014482,0.7226735,-0.7081179
27,-1.1838692,0.39501074,0.116194755,-0.6342874,0.014764178,1.861851,1.8821261,-1.2372181,0.9750043,-0.72679836
27,-0.58841604,-0.2845366,-0.8574883,-0.45655844,-1.0600437,0.5985764,0.58357334,-0.36825487,0.5438156,-0.54924166
27,-0.988574,-0.27234364,-0.7777773,-0.7499816,-0.43992966,1.3589683,1.0517986,-0.91873837,0.73760563,-0.32715815
27,-1.1129118,0.10317741,-0.74036187,0.0052530826,-0.4090957,1.1287009,1.3491768,-0.9084457,0.52481467,0.21794556
27,-0.7814444,0.39705637,-1.269582,0.15146978,-0.112381294,0.8465205,0.6458098,-1.2754792,0.7920186,0.89342934
27,-0.28276917,-0.5630082,-0.7645671,-0.16293688,-0.87935,0.75226957,0.5782205,-0.7405778,0.5809661,0.055367377
27,-0.31553006,0.259784,-1.311064,-0.318463,-0.71224976,1.2512201,0.41976473,0.13777183,0.52310187,0.7349448
27,-0.047061075,-0.57588786,-0.6981898,-0.3912858,-1.4654162,0.39967656,-0.49992105,-0.11497425,0.94370323,0.34187227
27,0.052392434,-0.25961438,-1.3864255,-0.05999393,0.012360997,0.96770847,0.28850064,-1.0206476,0.7083701,0.19142242
27,0.092290565,-0.49495053,-1.0337883,0.07732625,-0.7977472,0.322451,0.740464,-1.0410372,0.9916722,0.5662768
27,-0.19025041,0.1284296,-1.1277806,-0.038613807,-1.2967881,0.62865186,1.4300755,-0.5423147,0.843393,-0.4045633
27,-0.22279197,0.44657943,-1.5765102,0.9793125,-2.1422064,0.37851048,1.7190038,0.28557116,0.09623473,0.04022025
27,0.17822857,-0.09337692,-0.261677,0.98771274,-1.0386496,0.7156556,0.7728017,-0.9938794,0.31652394,-0.67730963
27,0.110905595,-0.013140781,-0.5172933,-0.40921736,-0.8579207,0.7757128,0.85206974,-0.8871599,1.0949479,0.26594567
27,0.27332032,0.2230013,-0.2517128,0.39727536,-0.7258178,1.2745519,0.8366314,-0.69881684,0.29293865,0.45706806
27,-0.020160507,0.34018353,-1.0664319,0.6263203,-0.69680345,1.0262581,1.6997342,-0.8452086,0.56614965,0.5561629
27,0.53610116,-0.12780923,-1.5401566,-0.03305115,-0.45717576,0.47201774,0.33675218,-0.7137994,1.2772048,0.73724324
27,0.7080107,0.5429643,-0.7315578,-0.09258811,-1.2585462,0.9763485,1.1565795,-0.38828903,0.7479193,-0.13977213
27,-0.1789828,0.22681466,-0.91857725,0.15406734,-0.7199037,0.9996954,1.1665953,-0.93263286,0.36291716,0.35554078
27,0.32896343,0.64586323,-1.103196,0.8962182,-0.3364161,0.9208885,0.39437574,-0.76433945,0.8188581,0.20122483
27,-0.7492486,-0.024016697,-1.0993816,0.3079205,-0.7395222,0.40072232,0.68725437,-0.82298636,0.7331352,0.045228016
27,0.1636688,-0.6291028,-0.91678506,0.43695784,-0.45668843,0.69764465,0.3985433,-0.4739394,0.4337015,0.34032467
27,0.122590415,-0.00039832713,-0.7048822,0.16793157,-0.7846259,0.7176944,0.5672078,-1.1953552,0.6134043,0.41646665
27,0.12649794,-0.0800517,-0.50543106,0.42120486,-0.5994896,1.027413,0.54048103,-0.37478295,0.9393942,0.6170622
27,0.112228334,-0.05669799,-0.79122835,0.039268643,-0.42702928,1.4746344,0.29715627,0.4471729,0.79288656,0.25115478
27,-0.12496101,-0.5486868,-1.1157662,0.2955753,-0.732697,1.0450195,-0.15698792,0.30846125,0.5141923,-0.06866092
27,0.19491892,-0.95933646,-0.08678777,0.43329868,-0.5086294,1.4366302,0.09418252,-0.6925844,0.04026394,0.026876569
27,-0.40102842,-0.37560037,-0.2208504,-0.24608754,-1.4365227,1.2598181,-0.7052537,-0.2798818,0.14454946,0.37058696
27,0.40845174,0.26918158,-0.21916965,1.4870682,-1.3405972,0.4728589,0.6537626,-0.73137,0.14347918,-0.4567261
27,0.02938632,-0.2024593,-0.8403411,0.43939722,-0.99062145,0.87161994,-0.106717,-0.10769043,0.23092179,0.02136112
27,0.24937731,-0.4126233,-0.100424916,0.8606491,-1.625474,-0.017242491,-0.3005949,-1.5666524,0.10650344,-1.2365946
27,-0.23909841,-0.4199196,-0.9605528,0.143399,-0.5927097,0.529895,-0.72645277,-0.5387091,0.86434597,0.46664938
27,0.43007743,0.12354251,-0.7847314,0.36885285,-0.58516955,1.0837406,0.2887661,-0.6420415,0.69622344,0.36019495
27,0.1607207,-0.00066269474,-0.70123607,1.6755434,-0.9762795,0.43926358,-0.61932075,-1.1118797,0.0881545,0.02039768
27,0.89543986,-0.07014583,-0.58778155,0.7099053,-1.0256075,0.3780195,-0.68496746,-1.2448325,0.540946,0.16597065
27,-0.06632601,-1.2439666,-0.46407762,-0.7638542,-0.88097805,0.77512425,-1.2351421,-1.1596199,0.38138592,0.15939258
27,0.8253631,-0.21630405,-0.61645126,1.2091364,-0.4788678,0.5583164,-0.21998069,-0.8129134,0.88732857,-0.03607003
27,0.12626424,-0.8556985,-1.4557657,0.8696759,0.04131276,1.1036104,-0.23334992,-0.10179961,0.6797808,-0.06872054
27,0.56465906,-0.04175345,-1.6524287,1.3372127,0.3055892,1.1457888,-0.14221354,-0.507394,0.6162458,-0.22152333
27,0.03464326,-0.76462924,-1.1457953,0.33620882,0.15188685,1.4290978,0.12129011,-0.5876353,0.9860996,0.14669529
27,0.9143262,-0.97796446,-0.649836,0.44776222,0.6611801,1.3032261,-1.1086144,-0.46638003,1.1579082,0.2680141
27,0.57013875,-0.98487955,-0.5271268,0.73076326,0.18615098,1.0260206,-0.078112416,-0.72815573,1.0926806,0.7331311
27,0.5070823,-0.08578222,-0.27892014,1.583154,-0.6618849,0.7925944,-0.5271118,-0.71843517,0.5355073,-0.27742866
27,0.6764268,-0.40985373,-0.18394482,0.6808673,-0.7885132,0.9512024,-0.9395786,-0.071232356,0.47098908,-0.15951192
27,1.0825864,0.14183196,-0.50397694,0.5660053,0.15527028,1.1581573,-0.21428432,-1.1764058,0.57752436,-0.031751655
27,0.5130758,-0.38530433,-0.6179695,1.1059204,-0.51168805,0.9611524,-0.11939179,-0.6549683,0.6627566,0.48372474
27,0.4722464,-0.7229248,-0.23232225,1.0571516,-0.59459084,0.9833518,-0.26899776,-0.45074454,0.55085444,-0.38371617
27,0.5639458,-0.23881482,-0.52485275,0.48677695,-0.68641025,0.4870057,-0.122943,-0.78310627,0.99525964,0.09499455
27,0.8472233,-0.49959224,-0.6163124,0.25806105,-0.121873826,1.3352604,-0.3952868,-0.5512897,0.7079419,0.29553774
27,0.8345867,-0.58547586,-0.057571236,1.2443744,-0.047854703,1.134226,-0.10837079,-0.6520175,0.9106591,0.23155068
27,0.32144225,-0.57299006,-0.6778919,0.4663907,0.7609674,1.2487614,-0.6455629,-0.8429095,1.1327887,-0.06033558
27,0.5094107,-0.47112367,-0.45453396,0.9352512,-0.33106235,0.53936243,-0.15484147,-1.014795,1.263168,-0.06375308
27,-0.17095941,-0.1842146,-0.75703925,-0.035464093,-1.020588,0.7160237,-0.24131589,-0.54347503,0.5506852,-0.09010166
27,-0.0032860246,-0.7448554,-0.9869524,-0.09354962,-0.7961381,0.70681226,-0.5886304,-0.67872417,0.27506182,-0.069756165
27,0.24031237,0.22102086,-0.79845655,0.3744436,-0.55231845,1.4249376,0.8258703,-0.45159942,0.14953044,0.16957887
27,0.2650146,-0.2874149,-0.51475596,0.1811642,-1.6091233,0.08066577,-0.3574759,-0.780362,0.2785923,0.1846706
27,-0.30846694,0.58775735,-0.41951656,0.49703538,-1.746217,0.8826364,0.25013793,-0.36890757,-0.007907851,0.34941083
27,0.7056916,0.33280483,-0.36981764,0.5546696,-1.8327463,0.8420644,0.056728918,-0.09627035,0.15158524,-0.55826586
27,0.43873727,-0.21429409,-0.5832812,1.2293738,-1.402132,0.7795165,-0.4508583,-0.32725704,0.071904436,-0.6507388
27,0.01993434,-0.20914564,-0.3713366,0.37482697,-1.1521682,0.9940162,-0.39538687,-0.73321545,-0.07107958,0.041654844
27,0.41510633,0.0776916,-0.25020552,0.4973998,-0.75557715,0.81646705,-0.2212717,-0.8234816,0.3193958,0.18958059
27,0.5503136,0.7431686,-0.17410077,0.80191416,-0.6742527,1.0625416,0.36960775,-0.36502787,0.6464338,0.07793899
27,0.19005202,0.55624056,-0.43543148,0.7422774,-0.98663,1.1550517,0.9879414,-0.91981715,0.0760769,0.4689685
27,0.47892404,0.024790285,-0.13977392,0.7021232,-0.8271716,0.882004,0.038942818,-0.7395492,0.27569285,0.2436691
27,0.5469883,0.11528153,-0.3333433,0.09608552,-1.4864609,0.59857315,0.46807048,-1.6968025,-0.18373536,0.31866482
27,0.5981899,0.38342705,-0.518253,0.27840483,-1.3788325,1.054206,0.29715413,-0.6036201,-0.083571695,0.19755943
27,0.11116479,0.23967205,-0.93156546,0.61878496,-1.2536907,1.5847611,0.7693248,-0.24296421,-0.32413998,0.161698
27,0.10047178,0.74988973,-1.0724308,-0.18457586,-1.5436646,1.1522135,0.20572327,0.5008799,0.21199667,0.8522824
27,0.070715494,-0.041531354,-1.0928419,0.6967271,-1.0850681,0.77354735,-0.036894295,-0.39317724,-0.11446304,0.32340494
27,-0.010528823,-0.43343374,-0.8837571,0.091269664,-1.8517123,0.05349869,-0.37571734,-0.109292306,0.98849946,-0.6175601
27,0.43746912,0.29888785,-1.1147585,-0.20560032,-1.0935706,0.9274677,0.23008426,-0.22809988,0.6374837,0.45864567
27,-0.07181004,-0.68973154,-0.7387461,0.6477551,-2.7821572,0.28444064,-0.1442799,-0.36018297,-0.08007426,-1.2650301
27,0.44318798,-0.5895641,-1.0160154,0.6271874,-1.0472753,0.5618937,-0.18868433,-0.19519287,0.36473167,-0.19187187
27,0.4596036,-0.17440058,-0.85773045,-0.23440734,-0.45066744,1.2310869,-0.7231303,-0.57919765,0.27476147,0.17733091
27,0.7259718,-0.35174865,-0.9341688,-0.1722455,-0.051772676,1.432441,-0.45242852,-0.73208547,0.45027882,-0.12011969
27,0.41778323,-0.68033063,-0.76642543,-0.017441686,0.15916781,1.1957526,0.14495179,-0.7444823,0.5011138,-0.014691382
27,0.0123319775,-0.060631566,-0.7196022,0.012701089,0.29367036,1.5384543,-1.0125567,-0.48407248,0.92834455,-0.41312987
27,-0.08474995,-0.27544114,-1.8875489,0.31805918,-0.29246202,0.5376454,-0.064937845,-0.7742924,0.5844135,0.37253258
27,0.4981391,0.28500465,-1.354536,0.54224193,-0.21508297,1.1181929,0.73510975,-0.89164233,0.2789223,0.15984735
27,-0.11206676,-0.23422973,-0.75234246,-0.46974787,-0.48884082,1.0809304,-0.008456901,-0.84382915,0.58373666,0.28020278
27,0.40422547,0.4571299,-0.25842583,0.19516328,-0.9204244,0.56600064,0.078661725,-1.2322456,0.49535042,0.5029127
27,0.6100754,-0.4975574,-0.2287532,0.38992012,-0.5968902,0.7855983,0.06281323,-1.1608553,0.43965235,-0.0141383745
27,0.40124813,0.2817293,-0.3584331,0.059994195,-0.04694083,0.7074949,0.33917105,-1.6143029,1.1294405,0.006194743
27,1.0199634,0.08179671,-0.59977895,0.56520367,-0.6547825,0.7458495,-0.2845322,-1.0388424,-0.07789186,0.022750184
27,0.84737337,0.26288548,-0.58782566,0.25355014,-0.2520926,1.2764801,0.42410383,-0.91534764,0.4125117,0.40821943
27,0.6337865,0.2138696,-0.6519686,0.3817156,-0.83964604,1.0872334,0.22856449,-0.98399144,-0.09922707,0.44783488
27,0.21327452,-0.13163504,-1.1857163,-0.18844427,-0.74286264,0.5845023,0.6508952,-1.0815618,0.6908019,0.5174207
27,0.22221307,0.26615468,-1.0579457,0.20152095,-1.5540279,0.7833223,0.7966677,-0.35246718,0.013592493,0.32951686
27,-0.30601916,0.31393334,-0.8089366,0.47338563,-0.45477542,0.83086693,0.13684085,-1.0560877,0.4520169,-0.21974827
27,-0.22451454,-0.23043515,-0.72477746,-0.41524377,-1.6365025,0.6566007,0.81213844,-0.79430026,0.26282367,0.050141245
28,-0.7879533,-0.0032718661,0.8400115,-0.068899676,-1.3879594,0.9269082,0.39737335,-0.85987866,1.0230778,-0.8829824
28,-0.32212606,0.027123602,0.88035774,0.3265663,-0.2529634,1.5369303,-0.11660002,-1.2910005,1.268017,-1.6628262
28,-0.030416213,-0.8153388,0.10403459,0.21152525,0.027751254,1.1544693,-0.8038208,-0.4590717,1.3666711,-0.8846171
28,-0.3345502,-0.6325399,0.6124012,1.0768017,-0.009615369,1.8713413,-0.17902933,-0.5293182,0.76698357,-0.98793405
28,-0.11732716,-0.5389619,0.5819284,0.45856705,-0.42869708,1.0922151,-0.2147847,-0.8637942,0.81228805,-0.22067584
28,-0.10585815,-1.0507152,0.25240305,-0.2326781,-0.26796383,1.0194764,-0.46665174,-0.24991445,1.3564045,0.06852003
28,0.07064956,-0.67611194,0.55367637,-0.06702351,0.18289329,1.7038072,-0.34730706,-0.6058552,0.98714787,-0.4843849
28,-0.02140051,-0.8449064,0.2062215,-0.7691812,-0.3460378,1.5860627,-0.20142242,-0.7180893,0.4168055,-0.43561235
28,-0.35741463,-1.0714931,0.38226134,-0.49584794,-0.45960924,1.4607908,-0.07012149,-0.8700375,0.48426846,-0.10989637
28,-0.25284898,-1.1583518,0.4368073,-0.62407655,0.26311836,1.9422035,-0.14322492,-0.77847683,0.69264865,-0.5772007
28,-1.35323,-1.0853921,0.9505968,-0.8525206,-0.7210993,1.8430659,0.7959932,-0.22765945,0.84937054,-1.0688047
28,-1.1040528,-0.9531961,0.9744144,-1.0458963,-0.43209875,2.3390992,0.22158028,-0.46993688,0.38398647,-0.4586239
28,-1.2644825,-0.79992795,0.61725545,-0.46236065,-0.43079183,1.620724,-0.45387164,-0.67519367,0.8999165,-1.0584234
28,-0.8383859,-0.80449736,0.563144,-0.7932676,-0.64619374,1.1342165,-0.20130897,-0.6174212,1.5528988,-0.8217647
28,-1.3774838,-1.824946,0.66225106,-0.53322846,-1.1500745,1.3023592,-1.2341045,-0.05097018,2.1625674,-2.2526767
28,-1.9779431,-1.6450927,1.0395931,-0.0078437375,-1.0100901,1.4947344,-0.7860462,-0.44950482,1.3550065,-1.4905236
28,-1.2334976,-0.5936181,1.2493143,-0.4210566,-0.9699173,1.4618307,-0.27317727,-0.9493035,1.6213857,-1.0909817
28,-1.014688,-0.38262552,0.5454876,-0.29377288,-0.95484936,1.5148157,0.58105755,-0.45682427,0.21848434,-0.64223564
28,-0.49898395,-1.3728083,0.37022626,-0.3949387,-0.59335226,1.5482236,0.31684816,-0.62781113,0.6436748,-0.9637322
28,-0.58588564,-2.221699,0.40000132,-0.9882799,0.404069,2.0136125,-1.7376779,-0.66865766,1.8912227,-0.92318577
28,-0.3034189,-1.5969954,0.40877083,-1.1222041,0.030302579,2.0271866,-0.7560525,-0.17089665,0.88592887,-1.1281633
28,-0.75924546,-1.6114055,0.108235165,-0.3057357,-0.076851286,1.7320465,-0.49711236,-0.54507524,0.9355133,-0.9808613
28,-0.7217315,-0.9302711,0.759295,0.14246295,0.0707705,1.9140667,0.21628149,-0.7129744,0.58258796,-1.2321506
28,-0.17441279,-1.2681483,0.28964135,0.7754719,0.53343034,2.0493455,0.5873066,-0.840956,0.6338266,-0.73543
28,-0.6895271,-1.3927878,0.33138666,-0.3609705,-0.1106779,2.1040523,0.34047377,0.23723474,0.867393,-0.5739781
28,-0.013156535,-1.3594106,0.3721968,-0.10918442,-0.69843054,0.53140897,0.16175434,-1.3795847,0.80634844,-0.9077689
28,-0.1586237,-0.7641092,0.060338847,-0.21011358,0.3052112,1.7802659,-0.15049632,-1.2360461,0.2661144,-0.0591437
28,-0.6785363,-1.3262867,0.8950746,-0.48831648,0.118160196,2.9904184,0.5308853,-0.43932828,0.3807572,-0.4778687
28,-0.4941901,-1.7926913,0.5534445,-0.5687594,0.058825977,1.7347825,-0.16020948,-0.9483298,0.65875304,-0.32052037
28,-0.4241676,-1.2395432,0.84963274,0.41976842,0.19904132,1.9276985,0.5877562,-0.97454494,1.094616,-0.15662701
28,-0.24626532,-1.0854561,0.59224904,0.06471195,-0.014316147,1.2884358,0.3214723,-0.81057924,1.132064,-0.42554843
28,-0.3806932,-1.0016487,0.5255466,-0.154987,-0.8341531,1.984482,0.58246726,0.2837221,0.5889758,-0.3019891
28,-1.1501949,-0.8534411,-0.06330457,-0.008518781,-0.16438888,1.4887795,0.5806037,-1.3509101,0.6194122,-1.028713
28,-0.6120094,-1.1650908,1.261934,0.23986982,0.3430236,1.5264624,0.070165925,-1.0065387,1.9390496,-0.0035005275
28,-0.34929514,-1.3679607,0.3532192,-1.2883015,-0.09146038,1.571683,-0.42015696,-1.6472464,1.0557098,-1.1957488
28,-0.8958205,-1.5969583,-0.44791368,0.4005492,1.3712003,1.7541008,-0.79655784,-1.1864892,1.6452191,-0.19200487
28,-0.2451153,-1.975315,0.28454688,-0.2770156,1.1602169,1.8305827,0.05849216,-1.7891984,1.4799036,-0.33357874
28,-0.92623204,-1.8064662,-0.056556042,-0.24834107,-0.04517968,1.6465782,-0.643718,-0.43755928,0.5843181,-0.243643
28,0.24756387,-1.3972626,0.21105625,-0.099343516,0.1558806,1.8578032,0.23277982,-0.59628445,0.73874104,-0.82608956
28,-0.16875833,2.1271133,-0.15848365,1.9711239,-2.0424607,0.25887978,0.91180015,-1.5893182,0.9954198,-1.0827266
28,-0.6239429,0.9425404,-0.19473206,1.4124302,-2.7975366,-0.02715776,0.6237833,-0.96467584,1.2742,-1.0998627
28,-0.7027044,1.3286823,-0.787895,0.85078,-1.8667718,0.53881973,0.2988496,-0.94288623,0.052918628,-1.1115905
28,-0.2588755,0.96811795,-0.15474144,1.0379616,-2.4093313,0.33301532,-0.11880105,-1.7482293,0.021555772,-0.72365767
28,-0.8192945,0.64743775,-0.79128397,1.3274366,-2.5270834,0.12154593,-0.39285204,-1.1536608,-0.5315166,-0.6327892
28,-0.8185837,0.4473332,-0.21249683,1.0179936,-1.6601188,0.4130282,-0.4009447,-0.6256237,0.26204318,-0.17247103
28,-0.89661145,0.73687196,-0.50635004,1.205365,-2.2942426,0.2592758,-0.5135573,-1.4457674,-0.20608842,-0.07391126
28,-0.26039255,1.061081,-0.9318172,2.0250928,-2.4202979,-0.1988274,-0.3223913,-1.8877745,-0.3081625,-0.8883535
28,0.59723324,1.7041013,-1.3494066,1.3933271,-3.0251474,-0.23758902,-0.47864708,-1.2192438,-0.328986,-0.52916384
28,0.91830784,0.9712684,-0.91320974,1.6690332,-3.5265644,-0.18502723,-0.5368893,-1.1857682,-0.4886252,-0.15848556
28,0.52514046,1.6020346,-1.1781495,1.3113787,-2.7823782,-0.23273085,-0.0918964,-1.6038824,-0.09509722,-0.29750735
28,-0.24726495,1.460167,-1.0156801,1.4656417,-2.331701,0.391712,0.21317658,-1.0034585,0.07062938,-0.113628924
28,-0.81399703,0.09393729,1.4336202,2.0119696,-1.3527416,1.3102628,0.37148473,-1.3853467,0.4573076,-0.96354556
28,-0.5796137,0.4700264,0.55451804,1.7370598,-1.6325158,0.41717023,1.2082417,-1.479095,0.624031,-0.84488136
28,-0.53556174,0.04218564,0.23875335,1.7854048,-0.83062285,1.2878289,0.6141277,-0.7199399,0.22135474,-0.6730253
28,-0.2708133,0.3338323,0.30821005,1.7605766,-1.3155528,0.7254846,1.1231619,-1.0833715,0.9303662,-0.8930675
28,-0.79064906,-1.0636975,0.94687194,1.1284819,-1.1102141,1.5001111,1.7555654,-0.41472697,0.71169275,-1.3236518
28,-0.007380194,-0.27120993,1.3934696,1.4334426,-1.2012432,1.4470575,1.345959,-0.5524712,0.6214552,-0.36226293
28,-0.44252014,-0.4463174,0.5242954,0.89184713,-0.74153453,1.0695012,1.3644682,-0.67803454,0.94161165,-0.3121548
28,-0.13961871,-0.007625202,0.96750927,0.8146246,-1.484478,1.4142255,1.0275309,-0.39355296,0.51452184,-0.36100972
28,-0.38864893,-0.21645299,0.4533147,0.6602801,-1.2851017,1.0884203,0.7267763,-0.3375297,0.56516117,-1.0868654
28,-0.0028032796,-0.23618673,0.9271664,1.2346636,-0.76751226,1.2115372,0.8310059,-1.0438299,0.74314266,0.14765434
28,-0.12203465,0.49722686,0.012119576,1.1996809,-1.5597072,0.66906875,0.3868228,-0.73495907,0.74792284,-1.5691895
28,0.1878159,0.49300247,0.21569091,1.5839757,-2.5819883,0.14494276,0.82236266,-1.200701,0.5118563,-0.867294
28,-0.42531922,0.38533214,0.44738504,1.7588757,-1.8121998,0.21816641,1.172808,-1.6949357,0.7856812,-0.84779865
28,-0.18792953,0.36830315,0.89085895,1.8304696,-1.5196638,0.50331455,1.7625297,-1.8315353,1.2620466,-1.1035901
28,-0.24259938,0.80820787,0.42775714,1.6543537,-0.97655404,0.95994616,1.4809216,-1.1739599,1.2365457,-0.76952547
28,-0.40644014,0.007242099,0.95084554,1.465667,-0.6520851,1.2115324,1.6384639,-1.1649487,1.3184505,-0.9887872
28,-0.25234613,-0.12392533,-0.20324746,0.9281918,-0.87220544,1.082966,1.3910947,-0.12466211,1.2631823,-0.8990744
28,-0.082298435,-0.10605554,0.65880424,1.4591638,-0.8788215,1.0573167,1.3869113,-1.1017425,0.6795368,-0.8614709
28,-0.18831103,0.2915988,-0.044432804,0.85383976,-1.4601823,0.8564142,0.41680422,-0.34746677,0.8143122,-0.31610757
28,-0.64412147,-0.29556495,0.61473995,1.5471044,-0.44978064,1.2651291,0.60875916,-0.545479,1.0730749,-0.50754225
28,-0.5427073,-0.2913737,0.70980954,1.2613914,-0.41871256,1.3584762,0.5632991,-0.75933695,1.510467,-0.6214487
28,-0.298965,0.183219,0.3367866,1.6726393,-0.61333704,1.6384954,1.5241824,-0.6377797,1.1006656,-0.54353863
28,-0.26396668,0.34369662,0.36000034,1.1058692,-1.1398683,1.1310452,0.53318775,-0.5667606,0.584072,-0.58919847
28,-0.4568623,-0.38844332,0.8435735,1.2180007,-1.0397767,1.4943115,0.8166011,-1.3275374,0.23527068,-0.37668562
28,-0.6002479,0.28435096,-0.5548805,1.0897726,-1.4475441,0.6391666,0.65647024,-1.0581563,0.43646896,-0.458412
28,-0.9028719,-0.5498889,0.6876233,0.61006325,-0.9503539,0.78917223,0.06099353,-0.7733579,1.7525597,-0.21116392
28,-0.86847544,-0.05510611,0.298493,0.4443494,-0.5811351,1.2713002,-0.5896385,-1.561389,0.9413627,0.29400888
28,-0.5500585,-0.40792915,0.3258366,-0.19443704,-0.55475754,1.6974429,0.28972298,-0.26333505,1.1539711,-0.9083977
28,-0.85082626,-1.0451918,0.46728328,-0.5807674,0.14747114,2.6779594,0.8198857,-0.5421539,0.76125085,-0.57235014
28,-1.5469972,-0.86059177,0.28894097,-0.64567,-0.37607083,1.9329996,-1.2310821,-0.4037537,1.1761492,-1.135347
28,-1.194116,-0.9005418,0.6914608,0.210807,-0.8597309,2.3520088,1.2714244,-0.33042437,0.62807167,-1.0154617
28,-1.4314073,-0.80904,0.7296726,-0.10533806,-0.6505976,2.5008278,0.692721,-1.1128485,0.21770158,-1.3700204
28,-0.88120776,-1.2447132,0.13852465,0.44768274,-0.6104351,1.2530022,0.18444209,-0.77080363,0.46005154,-0.64529544
28,-0.41279882,-0.64500856,0.15684259,-0.12194842,-0.4646833,2.0188506,0.7229316,-0.2619408,0.72448534,-1.058866
28,0.8943538,0.48660025,-0.22858691,0.34919098,-2.2836833,0.5774719,-0.24347168,-1.4900268,0.022408338,-0.9760421
28,0.11900809,0.32396102,-0.32132366,1.7619692,-1.2690561,0.71780527,0.16852522,-1.1078318,0.0046804934,0.118538804
28,0.42626098,0.454013,-0.59415996,2.004164,-1.947187,0.74342185,0.94835126,-0.8292995,0.2601755,-0.42250597
28,0.6674313,0.9138683,-0.026559807,0.9130939,-2.138775,0.3848979,0.44175223,-1.9152693,0.6217508,0.26103678
28,0.37776163,0.5133599,-0.8183048,1.2976468,-1.4555992,0.44305253,1.136702,-1.5091628,0.825378,-0.23506884
28,0.40806198,0.27534404,-0.69177806,1.2964981,-1.5843927,0.43982387,-0.5591256,-1.0278774,-0.050461855,0.25396466
28,0.8546561,0.4636597,0.24453448,1.679393,-1.7027473,0.91127384,1.255529,-1.3659871,0.17738771,0.025644863
28,-0.045480527,-0.68730485,-0.33798298,1.8611188,-1.014094,0.64275753,0.46986353,-0.983688,0.043268442,-0.21611167
